地名,規範碼,long,lat,朝代,行政區
鄧縣,PL000000027186,112.1084,32.0963,南齊,南朝齊_雍州
雲巖寺,PL000000009973,120.576334,31.33776,,
崐崙山,PL000000018171,119.734974,30.736995,沒有給定朝代,
黃河,PL000000000193,118.678433,38.102365,,
梁州,PL000000043864,107.0439,33.0761,前秦,前秦
河間郡,PL000000003322,116.0844,38.3411,北魏,北朝魏_瀛州
益州,PL000000034808,104.0864,30.6501,前秦,前秦
祇洹寺,PL000000034694,104.086,30.6501,,
巴郡,PL000000034096,106.4534,29.5899,前秦,前秦
武擔寺,PL000000034695,104.063,30.68,沒有給定朝代,
江陽寺,PL000000034696,104.086,30.6501,,
長樂寺,PL000000035273,104.688,31.044,,
餘杭,PL000000011889,119.9402,30.2579,西晉,西晉_揚州
冶城寺,PL000000008804,118.770818,32.037577,,
荊山,PL000000027216,111.529386,31.700051,慣用名,
天柱山寺,PL000000013178,120.587,30.0031,沒有給定朝代,
法華臺,PL000000013328,120.824,29.586,,
五層寺,PL000000028395,113.755,31.025,,
靈化寺,PL000000030548,113.533,24.7544,,
北多寶寺,PL000000008700,118.778,32.0514,,
南越,PL000000030411,113.264,23.1335,慣用名,
秣陵,PL000000009259,118.831,31.8336,西晉,西晉_揚州
河東郡,PL000000005200,110.3006,34.8515,北魏,北朝魏_司州
隴,PL000000044584,104.6913,34.9812,,
泗水,PL000000021459,117.2807,35.6598,隋,隋_魯郡
上黨郡,PL000000004149,113.1203,36.3325,北魏,北朝魏_并州
朝那,PL000000047365,106.4731,35.8779,北魏,北朝魏_涇州
鄧縣,PL000000027152,112.1148,32.0891,西晉,西晉_荊州
小山寺,PL000000013052,119.934,30.5772,,
新安寺,PL000000008701,118.778,32.0514,沒有給定朝代,
莊嚴寺,PL000000008702,118.736857,31.913864,南北朝,
臨淄,PL000000020627,118.3544,36.8736,北魏,北朝魏_青州
何園寺,PL000000008703,118.778,32.0514,,
隴西郡,PL000000046145,104.682,34.9166,前秦,前秦
清遠寺,PL000000009845,120.477073,31.29266,,
東海郡,PL000000009672,118.3485,34.1921,北魏,北朝魏_徐州
徐山,PL000000013392,120.886,30.0159,,
吳,PL000000008352,118,31,慣用名,
廣陵郡,PL000000010897,119.2896,32.4294,東晉,東晉_徐州
靈根寺,PL000000008704,118.8531,32.0605,南齊,
靈基寺,PL000000008705,118.778,32.0514,,
汝南郡,PL000000025963,114.738,32.3415,前秦,前秦
燕州,PL000000002791,115.2247,40.3759,北魏,北朝魏_燕州
趙郡,PL000000001051,114.7817,37.7522,北魏,北朝魏_定州
江西,PL000000018571,115.9064,28.6738,慣用名,
建陽門,PL000000008605,118.778,32.0514,沒有給定朝代,
興皇寺,PL000000008763,118.7886,31.7862,,
長安,PL000000042392,108.8899,34.3259,北魏,北朝魏_雍州
浙東,PL000000011306,120.148229,30.269649,,
豫州,PL000000026339,114.355,33.0067,北魏,北朝魏_豫州
武康,PL000000013071,119.9339,30.5772,西晉,西晉_揚州
長樂寺,PL000000008709,118.791336,32.062261,,
重光寺,PL000000009543,116.636285,34.733773,北齊,
平城,PL000000003917,113.3585,40.1322,北魏,北朝魏_恆州
北魏,PL000000000130,112.61,34.72,北魏,北朝魏
餘姚,PL000000012421,121.1616,30.0477,南齊,南朝齊_揚州
靈曜寺,PL000000008764,118.8361,32.0658,,
陳郡,PL000000026052,115.0728,33.3966,北魏,北朝魏_豫州
長沙郡,PL000000028643,112.9867,28.1973,南齊,南朝齊_湘州
魯郡,PL000000021502,116.9966,35.5976,北魏,北朝魏_兗州
竟陵郡,PL000000027563,112.598,31.169,南齊,南朝齊_郢州
天保寺,PL000000009069,118.7708,32.0033,,
江夏郡,PL000000026472,114.3465,30.5529,南齊,南朝齊_郢州
湘宮寺,PL000000008943,118.772899,32.067713,沒有給定朝代,
江州,PL000000018850,115.9944,29.7213,南齊,南朝齊_江州
豫章郡,PL000000018609,115.9064,28.6738,南齊,南朝齊_江州
番禺,PL000000030480,113.2643,23.1336,南齊,南朝齊_廣州
隴西郡,PL000000046136,104.6805,34.9479,北魏,北朝魏_秦州
芮芮國,PL000000049164,99.9833,47.4815,柔然,柔然
梁州,PL000000043862,107.0439,33.0761,南齊,南朝齊_梁州
南平郡,PL000000027786,112.1599,30.119,東晉,東晉_荊州
方山,PL000000009125,118.87,31.8992,,
金城,PL000000046792,102.8946,36.1346,北魏,北朝魏_河州
代郡,PL000000003921,113.3585,40.1322,北魏,北朝魏_恆州
上谷郡,PL000000000650,115.9783,40.459,北魏,北朝魏_燕州
太行山,PL000000000194,113.886529,39.04419,慣用名,
幽州,PL000000000327,116.3779,39.9306,北魏,北朝魏_幽州
孟津,PL000000024710,112.7545,34.8341,西晉,西晉_司州
福感寺,PL000000034767,104.158074,30.834209,沒有給定朝代,
廣陽,PL000000037416,103.6716,31.8073,西晉,西晉_益州
齊后山,PL000000037386,103.672,31.8073,,
齊興寺,PL000000037387,103.672,31.8073,,
獨龍山,PL000000008637,118.8248,32.067,,
重合,PL000000022262,117.0943,37.7702,北魏,北朝魏_冀州
北地郡,PL000000043501,109.1949,34.8104,北魏,北朝魏_雍州
牛落山,PL000000015302,118.603,31.858,,
龍淵寺,PL000000057228,118.838872,31.956337,,
孫泰寺,PL000000010392,119.246,34.5759,沒有給定朝代,
眾造寺,PL000000048183,118.778,32.051,,
南澗寺,PL000000008674,118.778,32.0514,沒有給定朝代,
齊郡,PL000000009286,118.9043,32.2775,南齊,南朝齊_青州
濮陽郡,PL000000022933,115.7797,35.6088,北魏,北朝魏_濟州
栖玄寺,PL000000009498,118.7904,32.0621,,
襄陽,PL000000027114,112.1591,32.0122,南齊,南朝齊_雍州
臨渭,PL000000044945,105.9944,34.5956,西晉,西晉_秦州
牛頭山,PL000000008579,118.73896,31.914784,沒有給定朝代,
東莞郡,PL000000021848,118.8438,35.5808,北魏,北朝魏_南青州
草堂寺,PL000000008792,118.850794,32.044708,沒有給定朝代,
錢塘,PL000000011520,120.1775,30.2928,唐,唐_江南東道
新蔡郡,PL000000026383,114.9829,32.7503,北魏,北朝魏_豫州
顯明寺,PL000000011375,120.144,30.2467,,
法華寺,PL000000013292,120.567738,29.878285,晉,
龜山,PL000000013195,120.576146,29.991704,沒有給定朝代,
寶林精舍,PL000000013213,120.576146,29.991704,沒有給定朝代,
城傍寺,PL000000013170,120.587,30.0031,,
法華山,PL000000011566,120.1775,30.2928,沒有給定朝代,
廬江郡,PL000000016440,116.9474,31.4554,南齊,南朝齊_南豫州
京口,PL000000010990,119.4533,32.2052,東晉,東晉_揚州
竹林寺,PL000000011013,119.444972,32.178895,東晉,
興嚴寺,PL000000009146,118.918021,32.018385,沒有給定朝代,
陽平郡,PL000000010600,118.9741,33.2414,南齊,南朝齊_北兗州
馮翊郡,PL000000042698,109.0895,34.5329,北魏,北朝魏_雍州
太昌寺,PL000000008677,118.778,32.0514,沒有給定朝代,
安樂寺,PL000000008678,118.778,32.0514,隋,
天竺寺,PL000000008679,118.778,32.0514,沒有給定朝代,
東平郡,PL000000010559,119.0757,33.5313,南齊,南朝齊_北兗州
右扶風,PL000000042907,107.8473,34.2788,西漢,西漢_司隸部
中寺,PL000000008680,118.778,32.0514,,
齊郡,PL000000020647,118.3246,36.925,前秦,前秦
南琅邪郡,PL000000008995,118.7834,32.1,南齊,南朝齊_南徐州
棲霞山,PL000000009023,118.961546,32.155595,,
棲霞寺,PL000000009026,118.954176,32.154152,陳,
巴西郡,PL000000036540,105.9756,31.5828,前秦,前秦
遼東郡,PL000000007624,123.1782,41.2645,前秦,前秦
禪岡寺,PL000000008681,118.778,32.0514,,
京兆郡,PL000000042343,109.0665,34.3636,北魏,北朝魏_雍州
扶風郡,PL000000027261,111.6547,32.2687,南齊,南朝齊_雍州
嶽麓寺,PL000000028625,112.928611,28.183724,西晉,
吳楚,PL000000008350,119.43,32.39,,
延賢寺,PL000000008757,118.8574,32.0591,,
建元寺,PL000000008683,118.778,32.0514,沒有給定朝代,
臨沂,PL000000022038,118.2981,35.2993,北魏,北朝魏_徐州
雲門寺,PL000000013295,120.595385,29.875469,東晉,
法華寺,PL000000012908,120.062429,30.920881,慣用名,
㡉縣,PL000000020884,120.4449,37.566,北魏,北朝魏_光州
合浦郡,PL000000032762,109.4563,21.9329,東漢,東漢_交州刺史部
邯鄲郡,PL000000001408,114.4814,36.5927,秦,秦_邯鄲郡
普弘寺,PL000000008684,118.778,32.0514,,
曠野寺,PL000000009072,118.787218,31.975219,,
陽翟,PL000000024916,113.4762,34.1617,北魏,北朝魏_司州
尋陽郡,PL000000018861,115.9028,29.6745,南齊,南朝齊_江州
於潛,PL000000012128,119.4152,30.196,南齊,南朝齊_揚州
招提寺,PL000000008934,118.764825,32.068755,南朝,
烏程,PL000000013015,120.1082,30.8636,南齊,南朝齊_揚州
南巖寺,PL000000013329,120.9109,29.4932,,
娑羅樹林,PL000000048389,83.911671,26.725905,,
陝縣,PL000000025044,111.1604,34.7871,西晉,西晉_司州
葛陂,PL000000026392,114.9829,32.7503,沒有給定朝代,
坊頭,PL000000024269,114.5087,35.754,,
襄國,PL000000001813,114.5037,37.0656,西晉,西晉_司州
團丸祀,PL000000001792,114.504,37.0656,,
石梁塢,PL000000023530,112.619,34.7203,,
官寺,PL000000023543,114.389,36.2752,,
梁期,PL000000001598,114.4703,36.4734,東漢,東漢_冀州刺史部
幽州,PL000000002473,115.978,39.4865,西晉,西晉_幽州
淮河,PL000000000195,119.705851,32.302817,慣用名,
泗水,PL000000021452,117.258883,35.682249,慣用名,
西釜口,PL000000001424,114.397,36.2849,,
臨淄,PL000000020614,118.3582,36.8802,西晉,西晉_青州
魏縣,PL000000001553,115.092,36.2644,西晉,西晉_司州
趙興郡,PL000000046018,107.9395,35.5011,北魏,北朝魏_豳州
山東省,PL000000020229,116.2818,36.1787,沒有給定朝代,
漳河,PL000000000786,116.461605,37.881389,,
中陽門,PL000000001433,114.397,36.2849,,
顯陽門,PL000000001434,114.397,36.2849,,
太武前殿,PL000000001425,114.397,36.2849,,
宮寺,PL000000001437,114.397,36.2849,,
柴陌,PL000000001426,114.397,36.2849,,
中山國,PL000000002519,114.9847,38.5194,西晉,西晉_冀州
東明館,PL000000001427,114.397,36.2849,,
阜陵,PL000000015760,118.3131,32.0445,孫吳,三國吳_揚州
西平郡,PL000000046728,101.7928,36.6091,西晉,西晉_涼州
南安,PL000000035996,103.7599,29.5704,西晉,西晉_益州
法綝祠,PL000000001438,114.397,36.2849,,
昭德寺,PL000000001439,114.397,36.2849,沒有給定朝代,
穎川郡,PL000000024848,114.0288,34.0234,西晉,西晉_豫州
南海郡,PL000000030486,113.2232,23.1438,東晉,東晉_廣州
柬埔寨,PL000000048491,104.930705,11.563536,沒有給定朝代,
滿水寺,PL000000023544,112.619,34.7203,,
河南,PL000000023621,112.3918,34.6646,西晉,西晉_司州
槃鵄山,PL000000023535,112.619,34.7203,,
婁至山,PL000000023536,112.619,34.7203,,
大小峴,PL000000027164,112.27,32.3558,,
閬中,PL000000036542,105.9756,31.5828,西晉,西晉_梁州
河東郡,PL000000027932,111.7121,30.3175,南齊,南朝齊_荊州
大市寺,PL000000023545,112.619,34.7203,,
簡靖寺,PL000000008707,118.778,32.0514,,
河西鮮卑,PL000000007036,103.864,41.6919,鮮卑,鮮卑
西平郡,PL000000046727,101.7928,36.6091,前秦,前秦
河南郡,PL000000023709,112.597,34.7531,前秦,前秦
白土埭,PL000000010862,119.29,32.4294,沒有給定朝代,
江都,PL000000010890,119.3515,32.2513,西晉,西晉_徐州
海鹽,PL000000012895,121.1617,30.6297,東晉,東晉_揚州
龍山大寺,PL000000013393,120.886,30.0159,,
瓜步江,PL000000010805,118.8469,32.3472,,
兗州,PL000000015846,119.082,32.8506,東晉,東晉_徐州
潮溝,PL000000008925,118.76,32.1,沒有給定朝代,
吳淞江,PL000000008560,121.133978,31.27768,,
天台山,PL000000014411,121.071887,29.269136,沒有給定朝代,
衡山,PL000000028928,112.68978,27.296883,慣用名,
南豫州,PL000000015326,118.4924,31.5545,南齊,南朝齊_南豫州
高句麗,PL000000048597,125.85,39.08,唐,
石頭城,PL000000008606,118.778,32.0514,,
金城,PL000000008607,118.778,32.0514,,
赤山湖,PL000000011075,119.171,31.945,,
覆舟山,PL000000008733,118.815553,32.059418,慣用名,
朔方郡,PL000000006648,108.6994,40.5821,前秦,前秦
博陵郡,PL000000003544,115.5202,38.2298,前秦,前秦
北園,PL000000003878,113.379,40.1638,,
高昌郡,PL000000047474,89.4676,42.8529,前秦,前秦
寒峽,PL000000046535,105.2995,34.0118,,
始康,PL000000030867,112.8439,22.3335,南齊,南朝齊_廣州
通雲寺,PL000000037465,103.847,32.676,,
湖南省,PL000000028622,112.977851,28.117429,,現今_湖南省
巴蜀,PL000000034649,104.086,30.6501,沒有給定朝代,
湘東郡,PL000000028891,112.6948,26.9003,東晉,東晉_荊州
陟屺寺,PL000000027840,112.281042,30.455647,南梁,
中山郡,PL000000002516,114.9847,38.5194,北魏,北朝魏_定州
南平郡,PL000000027798,112.0862,30.0189,南齊,南朝齊_荊州
三層寺,PL000000028396,112.1995,30.3496,,
江津,PL000000027728,112.304,30.2311,孫吳,三國吳_荊州
景陽山,PL000000049338,118.7894,32.0632,,
罽賓寺,PL000000008658,118.778,32.0514,,
臺城,PL000000008617,118.785,32.065,唐,
鄱陽郡,PL000000020179,116.6725,28.993,南齊,南朝齊_江州
冀善寺,PL000000009143,118.835165,31.957744,,
華光殿,PL000000008596,118.7894,32.0632,,
華林寺,PL000000008671,118.7894,32.0632,,
九日臺,PL000000008597,118.824,32.067,,
寒巖山,PL000000014546,120.820727,29.077918,沒有給定朝代,
隱嶽寺,PL000000013330,120.898372,29.495658,,
赤城山,PL000000014519,121.021941,29.169391,,
天台瀑布,PL000000014643,121.035,29.1368,,
靈溪,PL000000014644,121.0718,29.2691,,
靈祕山,PL000000012400,121.162,30.0477,,
閻興寺,PL000000035339,104.307,31.0809,,
青州,PL000000010896,119.2896,32.4294,東晉,東晉_徐州
韋卿山,PL000000014815,120.742,28.8508,,
萬年,PL000000042451,109.3275,34.6494,西晉,西晉_雍州
西秦,PL000000044678,103.6186,36.0934,秦,
麥積山,PL000000044883,105.9666,34.5239,,
隴右,PL000000048199,103.798,36.054,,
舍夷國,PL000000049203,83.0548,27.576,沒有給定朝代,
林陽堂山,PL000000006235,104.8166,36.7333,,
堂術山,PL000000049340,103.0645,35.7908,,
西海故鄉,PL000000007047,101.1873,41.8652,北魏,北朝魏_沃野鎮
雲中郡,PL000000006310,111.8203,40.4506,北魏,北朝魏_朔州
寒山,PL000000043885,107.128,32.9928,,
太后寺,PL000000042074,108.906,34.3288,,
紫凝山,PL000000014540,120.852071,29.101477,,
涪城,PL000000035474,104.9389,31.2301,隋,隋_金山郡
廣漢郡,PL000000035346,104.3068,31.0809,前秦,前秦
酒泉郡,PL000000045561,98.5203,39.7456,前秦,前秦
吐谷渾,PL000000046951,100.6191,34.7264,吐谷渾,吐谷渾
左軍寺,PL000000034697,104.086,30.6501,,
天宮寺,PL000000031278,114.282,23.1711,,
靈期寺,PL000000034698,104.086,30.6501,,
金繩寺,PL000000034699,104.076385,30.680983,,
興樂寺,PL000000034700,104.086,30.6501,,
香積寺,PL000000034701,104.086,30.6501,,
安樂寺,PL000000034702,104.086,30.6501,,
武昌,PL000000027412,114.8887,30.4017,南齊,南朝齊_郢州
樊山,PL000000027400,114.864,30.4115,,
陳留城,PL000000023443,114.5189,34.6666,北魏,北朝魏_司州
頭陀寺,PL000000027388,114.308328,30.544673,,
祁縣,PL000000004789,112.3247,37.3533,北魏,北朝魏_并州
靈鷲寺,PL000000057282,118.790617,32.060931,,
清河郡,PL000000022529,115.7979,36.8857,北魏,北朝魏_相州
龍華寺,PL000000011077,119.0518,31.8582,,
始興郡,PL000000030554,113.546,24.7681,南齊,南朝齊_湘州
靈苑山,PL000000011567,120.092228,30.248081,沒有給定朝代,
富陽,PL000000012054,119.9567,30.061,南齊,南朝齊_揚州
赤松子山,PL000000012041,119.997,30.1131,,
臨泉寺,PL000000012044,119.957,30.061,,
東寺,PL000000014309,121.431,28.711,,
小黃,PL000000016369,116.5576,32.4016,南齊,南朝齊_豫州
五城,PL000000035289,104.6875,31.044,西晉,西晉_梁州
上虞,PL000000013417,120.8856,30.0159,西晉,西晉_揚州
婁胡苑,PL000000008608,118.778,32.0514,,
閑心寺,PL000000008710,118.778,32.0514,,
丹徒,PL000000010993,119.5364,32.1678,西晉,西晉_揚州
法輪寺,PL000000008644,118.778,32.0514,,
虎牢關,PL000000023153,113.199,34.8475,,
洛州,PL000000044498,109.9414,33.8694,北魏,北朝魏_洛州
秦州,PL000000044861,105.7258,34.5853,北魏,北朝魏_秦州
雍州,PL000000042402,108.8899,34.3259,北魏,北朝魏_雍州
淮陰,PL000000010548,118.964,33.4885,東晉,東晉_徐州
引水寺,PL000000023155,113.199,34.8475,,
公府寺,PL000000046537,102.643,37.9272,,
臨邛,PL000000035114,103.7716,30.5613,南齊,南朝齊_益州
裴寺,PL000000034690,104.086,30.6501,,
靈建寺,PL000000034691,104.086,30.6501,,
益州,PL000000034806,104.0864,30.6501,南齊,南朝齊_益州
新繁,PL000000034688,104.0294,30.888,,
聞喜,PL000000004997,111.2264,35.3572,西晉,西晉_司州
冀州,PL000000003656,115.5734,37.5652,曹魏,三國魏_冀州
汶江,PL000000037429,103.8975,31.7072,蜀漢,三國蜀漢_益州
下邳郡,PL000000009627,117.9075,34.1277,北魏,北朝魏_徐州
光宅寺,PL000000008839,118.786135,32.011813,沒有給定朝代,
法音寺,PL000000008647,118.778,32.0514,,
阿恃多伐底河,PL000000048390,83.911889,26.725903,唐,
霍童山,PL000000018469,119.325287,26.803192,沒有給定朝代,
晉安郡,PL000000017172,119.3256,26.0352,西晉,西晉_揚州
駕山,PL000000009495,117.197,34.2686,,
高陽郡,PL000000002248,115.911,38.6893,北魏,北朝魏_瀛州
藍田,PL000000042534,109.1826,34.142,北魏,北朝魏_雍州
廷尉寺,PL000000003711,114.414,36.2392,,
招提寺,PL000000020228,116.74,27.438,,
招隱寺,PL000000018790,115.984829,29.673228,,
雲龍門,PL000000008609,118.778,32.0514,,
藥王寺,PL000000008711,118.778,32.0514,沒有給定朝代,
安漢,PL000000036395,106.1005,30.8256,西晉,西晉_梁州
義興寺,PL000000055044,104.086,30.6501,,
天水郡,PL000000044848,105.7258,34.5853,前秦,前秦
記城寺,PL000000046106,104.68,34.9479,,
始豐,PL000000014809,121.0353,29.1368,南齊,南朝齊_揚州
臺寺,PL000000030422,113.264,23.1336,,
仙山寺,PL000000055168,106.0947,21.1413,,
白馬寺,PL000000023683,112.477,34.8857,,
越城寺,PL000000009070,118.770829,32.006114,,
顯義寺,PL000000013179,120.587,30.0031,沒有給定朝代,
三賢寺,PL000000034703,104.086,30.6501,,
臨海郡,PL000000014328,121.4214,28.6947,東晉,東晉_揚州
扶風郡,PL000000042895,107.8362,34.2891,前秦,前秦
霍山,PL000000023681,112.445316,34.825293,,
廬山寺,PL000000018792,115.999,29.568,,
安養寺,PL000000027763,112.18,30.3652,,
吳興郡,PL000000013014,120.1082,30.8636,南齊,南朝齊_揚州
山陰,PL000000013243,120.5871,30.0031,南齊,南朝齊_揚州
石姥巖,PL000000011697,120.268,30.1601,,
道樹精舍,PL000000013172,118.8041,29.7197,,
濟陽,PL000000023475,114.9639,34.9712,北魏,北朝魏_司州
永興,PL000000011737,120.2678,30.1601,南齊,南朝齊_揚州
昭玄寺,PL000000011707,120.268,30.1601,,
陶里村,PL000000013274,120.2678,30.1601,,
栢林寺,PL000000013291,120.2678,30.1601,,
高密郡,PL000000021149,119.4134,35.9922,北魏,北朝魏_青州
敦煌鎮,PL000000045821,94.6215,40.1498,北魏,北朝魏_敦煌鎮
巴郡,PL000000034095,106.4534,29.5899,南齊,南朝齊_益州
懸溜山,PL000000013192,120.599,29.989,,
後崗,PL000000008599,118.778,32.0514,,
華陰,PL000000043554,110.1236,34.5665,北魏,北朝魏_華州
泉林寺,PL000000012045,119.957,30.061,,
齊熙寺,PL000000012046,119.957,30.061,,
